temps (s);speed (m/s);power_shaft (W);fuel_cumul (m^3);fuel_consom_cumul (litre)
5690.0;7.0;498151.19200000004;-0.21705572813692037;217.05572813692038
5691.0;7.0;498151.19200000004;-0.21710447361105545;217.10447361105545
5692.0;7.0;498151.19200000004;-0.21715321908519053;217.15321908519053
5693.0;7.0;498151.19200000004;-0.2172019645593256;217.2019645593256
5694.0;7.0;498151.19200000004;-0.2172507100334607;217.2507100334607
5695.0;7.0;498151.19200000004;-0.21729945550759577;217.29945550759578
5696.0;7.0;498151.19200000004;-0.21734820098173085;217.34820098173086
5697.0;7.0;498151.19200000004;-0.21739694645586594;217.39694645586593
5698.0;7.0;498151.19200000004;-0.21744569193000102;217.445691930001
5699.0;7.0;498151.19200000004;-0.2174944374041361;217.4944374041361
5700.0;7.0;498151.19200000004;-0.21754318287827118;217.54318287827118
5701.0;7.0;498151.19200000004;-0.21759192835240626;217.59192835240626
5702.0;7.0;498151.19200000004;-0.21764067382654134;217.64067382654133
5703.0;7.0;498151.19200000004;-0.21768941930067642;217.68941930067643
5704.0;7.0;498151.19200000004;-0.2177381647748115;217.7381647748115
5705.0;7.0;498151.19200000004;-0.21778691024894659;217.78691024894658
5706.0;7.0;498151.19200000004;-0.21783565572308167;217.83565572308166
5707.0;7.0;498151.19200000004;-0.21788440119721675;217.88440119721676
5708.0;7.0;498151.19200000004;-0.21793314667135183;217.93314667135184
5709.0;7.0;498151.19200000004;-0.2179818921454869;217.9818921454869
5710.0;7.0;498151.19200000004;-0.218030637619622;218.03063761962198
5711.0;7.0;498151.19200000004;-0.21807938309375707;218.0793830937571
5712.0;7.0;498151.19200000004;-0.21812812856789215;218.12812856789216
5713.0;7.0;498151.19200000004;-0.21817687404202724;218.17687404202724
5714.0;7.0;498151.19200000004;-0.21822561951616232;218.2256195161623
5715.0;7.0;498151.19200000004;-0.2182743649902974;218.27436499029739
5716.0;7.0;498151.19200000004;-0.21832311046443248;218.3231104644325
5717.0;7.0;498151.19200000004;-0.21837185593856756;218.37185593856756
5718.0;7.0;498151.19200000004;-0.21842060141270264;218.42060141270264
5719.0;7.0;498151.19200000004;-0.21846934688683772;218.4693468868377
5720.0;7.0;498151.19200000004;-0.2185180923609728;218.51809236097282
5721.0;7.0;498151.19200000004;-0.21856683783510789;218.5668378351079
5722.0;7.0;498151.19200000004;-0.21861558330924297;218.61558330924296
5723.0;7.0;498151.19200000004;-0.21866432878337805;218.66432878337804
5724.0;7.0;498151.19200000004;-0.21871307425751313;218.71307425751314
5725.0;7.0;498151.19200000004;-0.2187618197316482;218.76181973164822
5726.0;7.0;498151.19200000004;-0.2188105652057833;218.8105652057833
5727.0;7.0;498151.19200000004;-0.21885931067991837;218.85931067991837
5728.0;7.0;498151.19200000004;-0.21890805615405345;218.90805615405344
5729.0;7.0;498151.19200000004;-0.21895680162818854;218.95680162818854
5730.0;7.0;498151.19200000004;-0.21900554710232362;219.00554710232362
5731.0;7.0;498151.19200000004;-0.2190542925764587;219.0542925764587
5732.0;7.0;498151.19200000004;-0.21910303805059378;219.10303805059377
5733.0;7.0;498151.19200000004;-0.21915178352472886;219.15178352472887
5734.0;7.0;498151.19200000004;-0.21920052899886394;219.20052899886394
5735.0;7.0;498151.19200000004;-0.21924927447299902;219.24927447299902
5736.0;7.0;498151.19200000004;-0.2192980199471341;219.2980199471341
5737.0;7.0;498151.19200000004;-0.21934676542126919;219.3467654212692
5738.0;7.0;498151.19200000004;-0.21939551089540427;219.39551089540427
5739.0;7.0;498151.19200000004;-0.21944425636953935;219.44425636953935
5740.0;7.0;498151.19200000004;-0.21949300184367443;219.49300184367442
5741.0;7.0;498151.19200000004;-0.2195417473178095;219.54174731780952
5742.0;7.0;498151.19200000004;-0.2195904927919446;219.5904927919446
5743.0;7.0;498151.19200000004;-0.21963923826607967;219.63923826607967
5744.0;7.0;498151.19200000004;-0.21968798374021475;219.68798374021475
5745.0;7.0;498151.19200000004;-0.21973672921434984;219.73672921434982
5746.0;7.0;498151.19200000004;-0.21978547468848492;219.78547468848492
5747.0;7.0;498151.19200000004;-0.21983422016262;219.83422016262
5748.0;7.0;498151.19200000004;-0.21988296563675508;219.88296563675507
5749.0;7.0;498151.19200000004;-0.21993171111089016;219.93171111089015
5750.0;7.0;498151.19200000004;-0.21998045658502524;219.98045658502525
5751.0;7.0;498151.19200000004;-0.22002920205916032;220.02920205916033
5752.0;7.0;498151.19200000004;-0.2200779475332954;220.0779475332954
5753.0;7.0;498151.19200000004;-0.22012669300743049;220.12669300743048
5754.0;7.0;498151.19200000004;-0.22017543848156557;220.17543848156558
5755.0;7.0;498151.19200000004;-0.22022418395570065;220.22418395570065
5756.0;7.0;498151.19200000004;-0.22027292942983573;220.27292942983573
5757.0;7.0;498151.19200000004;-0.2203216749039708;220.3216749039708
5758.0;7.0;498151.19200000004;-0.2203704203781059;220.3704203781059
5759.0;7.0;498151.19200000004;-0.22041916585224097;220.41916585224098
5760.0;7.0;498151.19200000004;-0.22046791132637605;220.46791132637605
5761.0;7.0;498151.19200000004;-0.22051665680051113;220.51665680051113
5762.0;7.0;498151.19200000004;-0.22056540227464622;220.5654022746462
5763.0;7.0;498151.19200000004;-0.2206141477487813;220.6141477487813
5764.0;7.0;498151.19200000004;-0.22066289322291638;220.66289322291638
5765.0;7.0;498151.19200000004;-0.22071163869705146;220.71163869705146
5766.0;7.0;498151.19200000004;-0.22076038417118654;220.76038417118653
5767.0;7.0;498151.19200000004;-0.22080912964532162;220.80912964532163
5768.0;7.0;498151.19200000004;-0.2208578751194567;220.8578751194567
5769.0;7.0;498151.19200000004;-0.22090662059359178;220.90662059359178
5770.0;7.0;498151.19200000004;-0.22095536606772687;220.95536606772686
5771.0;7.0;498151.19200000004;-0.22100411154186195;221.00411154186196
5772.0;7.0;498151.19200000004;-0.22105285701599703;221.05285701599703
5773.0;7.0;498151.19200000004;-0.2211016024901321;221.1016024901321
5774.0;7.0;498151.19200000004;-0.2211503479642672;221.15034796426718
5775.0;7.0;498151.19200000004;-0.22119909343840227;221.19909343840226
5776.0;7.0;498151.19200000004;-0.22124783891253735;221.24783891253736
5777.0;7.0;498151.19200000004;-0.22129658438667243;221.29658438667244
5778.0;7.0;498151.19200000004;-0.22134532986080752;221.3453298608075
5779.0;7.0;498151.19200000004;-0.2213940753349426;221.39407533494258
5780.0;7.0;498151.19200000004;-0.22144282080907768;221.4428208090777
5781.0;7.0;498151.19200000004;-0.22149156628321276;221.49156628321276
5782.0;7.0;498151.19200000004;-0.22154031175734784;221.54031175734784
5783.0;7.0;498151.19200000004;-0.22158905723148292;221.5890572314829
5784.0;7.0;498151.19200000004;-0.221637802705618;221.63780270561801
5785.0;7.0;498151.19200000004;-0.22168654817975308;221.6865481797531
5786.0;7.0;498151.19200000004;-0.22173529365388817;221.73529365388816
5787.0;7.0;498151.19200000004;-0.22178403912802325;221.78403912802324
5788.0;7.0;498151.19200000004;-0.22183278460215833;221.83278460215834
5789.0;7.0;498151.19200000004;-0.2218815300762934;221.88153007629342
5790.0;7.0;498151.19200000004;-0.2219302755504285;221.9302755504285
5791.0;7.0;498151.19200000004;-0.22197902102456357;221.97902102456356
5792.0;7.0;498151.19200000004;-0.22202776649869865;222.02776649869864
5793.0;7.0;498151.19200000004;-0.22207651197283373;222.07651197283374
5794.0;7.0;498151.19200000004;-0.22212525744696882;222.12525744696882
5795.0;7.0;498151.19200000004;-0.2221740029211039;222.1740029211039
5796.0;7.0;498151.19200000004;-0.22222274839523898;222.22274839523897
5797.0;7.0;498151.19200000004;-0.22227149386937406;222.27149386937407
5798.0;7.0;498151.19200000004;-0.22232023934350914;222.32023934350914
5799.0;7.0;498151.19200000004;-0.22236898481764422;222.36898481764422
5800.0;7.0;498151.19200000004;-0.2224177302917793;222.4177302917793
5801.0;7.0;498151.19200000004;-0.22246647576591438;222.4664757659144
5802.0;7.0;498151.19200000004;-0.22251522124004947;222.51522124004947
5803.0;7.0;498151.19200000004;-0.22256396671418455;222.56396671418455
5804.0;7.0;498151.19200000004;-0.22261271218831963;222.61271218831962
5805.0;7.0;498151.19200000004;-0.2226614576624547;222.66145766245472
5806.0;7.0;498151.19200000004;-0.2227102031365898;222.7102031365898
5807.0;7.0;498151.19200000004;-0.22275894861072487;222.75894861072487
5808.0;7.0;498151.19200000004;-0.22280769408485995;222.80769408485995
5809.0;7.0;498151.19200000004;-0.22285643955899503;222.85643955899502
5810.0;7.0;498151.19200000004;-0.22290518503313012;222.90518503313012
5811.0;7.0;498151.19200000004;-0.2229539305072652;222.9539305072652
5812.0;7.0;498151.19200000004;-0.22300267598140028;223.00267598140027
5813.0;7.0;498151.19200000004;-0.22305142145553536;223.05142145553535
5814.0;7.0;498151.19200000004;-0.22310016692967044;223.10016692967045
5815.0;7.0;498151.19200000004;-0.22314891240380552;223.14891240380553
5816.0;7.0;498151.19200000004;-0.2231976578779406;223.1976578779406
5817.0;7.0;498151.19200000004;-0.22324640335207568;223.24640335207567
5818.0;7.0;498151.19200000004;-0.22329514882621077;223.29514882621078
5819.0;7.0;498151.19200000004;-0.22334389430034585;223.34389430034585
5820.0;7.0;498151.19200000004;-0.22339263977448093;223.39263977448093
5821.0;7.0;498151.19200000004;-0.223441385248616;223.441385248616
5822.0;7.0;498151.19200000004;-0.2234901307227511;223.4901307227511
5823.0;7.0;498151.19200000004;-0.22353887619688617;223.53887619688618
5824.0;7.0;498151.19200000004;-0.22358762167102125;223.58762167102125
5825.0;7.0;498151.19200000004;-0.22363636714515633;223.63636714515633
5826.0;7.0;498151.19200000004;-0.22368511261929142;223.6851126192914
5827.0;7.0;498151.19200000004;-0.2237338580934265;223.7338580934265
5828.0;7.0;498151.19200000004;-0.22378260356756158;223.78260356756158
5829.0;7.0;498151.19200000004;-0.22383134904169666;223.83134904169665
5830.0;7.0;498151.19200000004;-0.22388009451583174;223.88009451583173
5831.0;7.0;498151.19200000004;-0.22392883998996682;223.92883998996683
5832.0;7.0;498151.19200000004;-0.2239775854641019;223.9775854641019
5833.0;7.0;498151.19200000004;-0.22402633093823698;224.02633093823698
5834.0;7.0;498151.19200000004;-0.22407507641237207;224.07507641237206
5835.0;7.0;498151.19200000004;-0.22412382188650715;224.12382188650716
5836.0;7.0;498151.19200000004;-0.22417256736064223;224.17256736064223
5837.0;7.0;498151.19200000004;-0.2242213128347773;224.2213128347773
5838.0;7.0;498151.19200000004;-0.2242700583089124;224.27005830891238
5839.0;7.0;498151.19200000004;-0.22431880378304747;224.31880378304749
5840.0;7.0;498151.19200000004;-0.22436754925718255;224.36754925718256
5841.0;7.0;498151.19200000004;-0.22441629473131763;224.41629473131763
5842.0;7.0;498151.19200000004;-0.22446504020545271;224.4650402054527
5843.0;7.0;498151.19200000004;-0.2245137856795878;224.51378567958778
5844.0;7.0;498151.19200000004;-0.22456253115372288;224.5625311537229
5845.0;7.0;498151.19200000004;-0.22461127662785796;224.61127662785796
5846.0;7.0;498151.19200000004;-0.22466002210199304;224.66002210199304
5847.0;7.0;498151.19200000004;-0.22470876757612812;224.7087675761281
5848.0;7.0;498151.19200000004;-0.2247575130502632;224.7575130502632
5849.0;7.0;498151.19200000004;-0.22480625852439828;224.8062585243983
5850.0;7.0;498151.19200000004;-0.22485500399853336;224.85500399853336
5851.0;7.0;498151.19200000004;-0.22490374947266845;224.90374947266844
5852.0;7.0;498151.19200000004;-0.22495249494680353;224.95249494680354
5853.0;7.0;498151.19200000004;-0.2250012404209386;225.00124042093861
5854.0;7.0;498151.19200000004;-0.2250499858950737;225.0499858950737
5855.0;7.0;498151.19200000004;-0.22509873136920877;225.09873136920876
5856.0;7.0;498151.19200000004;-0.22514747684334385;225.14747684334384
5857.0;7.0;498151.19200000004;-0.22519622231747893;225.19622231747894
5858.0;7.0;498151.19200000004;-0.22524496779161401;225.24496779161402
5859.0;7.0;498151.19200000004;-0.2252937132657491;225.2937132657491
5860.0;7.0;498151.19200000004;-0.22534245873988418;225.34245873988417
5861.0;7.0;498151.19200000004;-0.22539120421401926;225.39120421401927
5862.0;7.0;498151.19200000004;-0.22543994968815434;225.43994968815434
5863.0;7.0;498151.19200000004;-0.22548869516228942;225.48869516228942
5864.0;7.0;498151.19200000004;-0.2255374406364245;225.5374406364245
5865.0;7.0;498151.19200000004;-0.22558618611055958;225.5861861105596
5866.0;7.0;498151.19200000004;-0.22563493158469466;225.63493158469467
5867.0;7.0;498151.19200000004;-0.22568367705882975;225.68367705882974
5868.0;7.0;498151.19200000004;-0.22573242253296483;225.73242253296482
5869.0;7.0;498151.19200000004;-0.2257811680070999;225.78116800709992
5870.0;7.0;498151.19200000004;-0.225829913481235;225.829913481235
5871.0;7.0;498151.19200000004;-0.22587865895537007;225.87865895537007
5872.0;7.0;498151.19200000004;-0.22592740442950515;225.92740442950515
5873.0;7.0;498151.19200000004;-0.22597614990364023;225.97614990364022
5874.0;7.0;498151.19200000004;-0.22602489537777531;226.02489537777532
5875.0;7.0;498151.19200000004;-0.2260736408519104;226.0736408519104
5876.0;7.0;498151.19200000004;-0.22612238632604548;226.12238632604547
5877.0;7.0;498151.19200000004;-0.22617113180018056;226.17113180018055
5878.0;7.0;498151.19200000004;-0.22621987727431564;226.21987727431565
5879.0;7.0;498151.19200000004;-0.22626862274845072;226.26862274845072
5880.0;7.0;498151.19200000004;-0.2263173682225858;226.3173682225858
5881.0;7.0;498151.19200000004;-0.22636611369672088;226.36611369672087
5882.0;7.0;498151.19200000004;-0.22641485917085596;226.41485917085598
5883.0;7.0;498151.19200000004;-0.22646360464499105;226.46360464499105
5884.0;7.0;498151.19200000004;-0.22651235011912613;226.51235011912613
5885.0;7.0;498151.19200000004;-0.2265610955932612;226.5610955932612
5886.0;7.0;498151.19200000004;-0.2266098410673963;226.6098410673963
5887.0;7.0;498151.19200000004;-0.22665858654153137;226.65858654153138
5888.0;7.0;498151.19200000004;-0.22670733201566645;226.70733201566645
5889.0;7.0;498151.19200000004;-0.22675607748980153;226.75607748980153
5890.0;7.0;498151.19200000004;-0.22680482296393661;226.8048229639366
5891.0;7.0;498151.19200000004;-0.2268535684380717;226.8535684380717
5892.0;7.0;498151.19200000004;-0.22690231391220678;226.90231391220678
5893.0;7.0;498151.19200000004;-0.22695105938634186;226.95105938634185
5894.0;7.0;498151.19200000004;-0.22699980486047694;226.99980486047693
5895.0;7.0;498151.19200000004;-0.22704855033461202;227.04855033461203
5896.0;7.0;498151.19200000004;-0.2270972958087471;227.0972958087471
5897.0;7.0;498151.19200000004;-0.22714604128288218;227.14604128288218
5898.0;7.0;498151.19200000004;-0.22719478675701726;227.19478675701725
5899.0;7.0;498151.19200000004;-0.22724353223115235;227.24353223115236
5900.0;7.0;498151.19200000004;-0.22729227770528743;227.29227770528743
5901.0;7.0;498151.19200000004;-0.2273410231794225;227.3410231794225
5902.0;7.0;498151.19200000004;-0.2273897686535576;227.38976865355758
5903.0;7.0;498151.19200000004;-0.22743851412769267;227.43851412769266
5904.0;7.0;498151.19200000004;-0.22748725960182775;227.48725960182776
5905.0;7.0;498151.19200000004;-0.22753600507596283;227.53600507596283
5906.0;7.0;498151.19200000004;-0.22758475055009791;227.5847505500979
5907.0;7.0;498151.19200000004;-0.227633496024233;227.63349602423298
5908.0;7.0;498151.19200000004;-0.22768224149836808;227.68224149836809
5909.0;7.0;498151.19200000004;-0.22773098697250316;227.73098697250316
5910.0;7.0;498151.19200000004;-0.22777973244663824;227.77973244663823
5911.0;7.0;498151.19200000004;-0.22782847792077332;227.8284779207733
5912.0;7.0;498151.19200000004;-0.2278772233949084;227.8772233949084
5913.0;7.0;498151.19200000004;-0.22792596886904348;227.9259688690435
5914.0;7.0;498151.19200000004;-0.22797471434317856;227.97471434317856
5915.0;7.0;498151.19200000004;-0.22802345981731365;228.02345981731364
5916.0;7.0;498151.19200000004;-0.22807220529144873;228.07220529144874
5917.0;7.0;498151.19200000004;-0.2281209507655838;228.1209507655838
5918.0;7.0;498151.19200000004;-0.2281696962397189;228.1696962397189
5919.0;7.0;498151.19200000004;-0.22821844171385397;228.21844171385396
5920.0;7.0;498151.19200000004;-0.22826718718798905;228.26718718798904
5921.0;7.0;498151.19200000004;-0.22831593266212413;228.31593266212414
5922.0;7.0;498151.19200000004;-0.2283646781362592;228.36467813625922
5923.0;7.0;498151.19200000004;-0.2284134236103943;228.4134236103943
5924.0;7.0;498151.19200000004;-0.22846216908452938;228.46216908452936
5925.0;7.0;498151.19200000004;-0.22851091455866446;228.51091455866447
5926.0;7.0;498151.19200000004;-0.22855966003279954;228.55966003279954
5927.0;7.0;498151.19200000004;-0.22860840550693462;228.60840550693462
5928.0;7.0;498151.19200000004;-0.2286571509810697;228.6571509810697
5929.0;7.0;498151.19200000004;-0.22870589645520478;228.7058964552048
5930.0;7.0;498151.19200000004;-0.22875464192933986;228.75464192933987
5931.0;7.0;498151.19200000004;-0.22880338740347494;228.80338740347494
5932.0;7.0;498151.19200000004;-0.22885213287761003;228.85213287761002
5933.0;7.0;498151.19200000004;-0.2289008783517451;228.90087835174512
5934.0;7.0;498151.19200000004;-0.2289496238258802;228.9496238258802
5935.0;7.0;498151.19200000004;-0.22899836930001527;228.99836930001527
5936.0;7.0;498151.19200000004;-0.22904711477415035;229.04711477415034
5937.0;7.0;498151.19200000004;-0.22909586024828543;229.09586024828542
5938.0;7.0;498151.19200000004;-0.2291446057224205;229.14460572242052
5939.0;7.0;498151.19200000004;-0.2291933511965556;229.1933511965556
5940.0;7.0;498151.19200000004;-0.22924209667069068;229.24209667069067
5941.0;7.0;498151.19200000004;-0.22929084214482576;229.29084214482575
5942.0;7.0;498151.19200000004;-0.22933958761896084;229.33958761896085
5943.0;7.0;498151.19200000004;-0.22938833309309592;229.38833309309592
5944.0;7.0;498151.19200000004;-0.229437078567231;229.437078567231
5945.0;7.0;498151.19200000004;-0.22948582404136608;229.48582404136607
5946.0;7.0;498151.19200000004;-0.22953456951550116;229.53456951550118
5947.0;7.0;498151.19200000004;-0.22958331498963624;229.58331498963625
5948.0;7.0;498151.19200000004;-0.22963206046377133;229.63206046377132
5949.0;7.0;498151.19200000004;-0.2296808059379064;229.6808059379064
5950.0;7.0;498151.19200000004;-0.2297295514120415;229.7295514120415
5951.0;7.0;498151.19200000004;-0.22977829688617657;229.77829688617658
5952.0;7.0;498151.19200000004;-0.22982704236031165;229.82704236031165
5953.0;7.0;498151.19200000004;-0.22987578783444673;229.87578783444673
5954.0;7.0;498151.19200000004;-0.2299245333085818;229.9245333085818
5955.0;7.0;498151.19200000004;-0.2299732787827169;229.9732787827169
5956.0;7.0;498151.19200000004;-0.23002202425685198;230.02202425685198
5957.0;7.0;498151.19200000004;-0.23007076973098706;230.07076973098705
5958.0;7.0;498151.19200000004;-0.23011951520512214;230.11951520512213
5959.0;7.0;498151.19200000004;-0.23016826067925722;230.16826067925723
5960.0;7.0;498151.19200000004;-0.2302170061533923;230.2170061533923
5961.0;7.0;498151.19200000004;-0.23026575162752738;230.26575162752738
5962.0;7.0;498151.19200000004;-0.23031449710166246;230.31449710166245
5963.0;7.0;498151.19200000004;-0.23036324257579754;230.36324257579756
5964.0;7.0;498151.19200000004;-0.23041198804993263;230.41198804993263
5965.0;7.0;498151.19200000004;-0.2304607335240677;230.4607335240677
5966.0;7.0;498151.19200000004;-0.2305094789982028;230.50947899820278
5967.0;7.0;498151.19200000004;-0.23055822447233787;230.55822447233788
5968.0;7.0;498151.19200000004;-0.23060696994647295;230.60696994647296
5969.0;7.0;498151.19200000004;-0.23065571542060803;230.65571542060803
5970.0;7.0;498151.19200000004;-0.2307044608947431;230.7044608947431
5971.0;7.0;498151.19200000004;-0.2307532063688782;230.75320636887818
5972.0;7.0;498151.19200000004;-0.23080195184301328;230.80195184301328
5973.0;7.0;498151.19200000004;-0.23085069731714836;230.85069731714836
5974.0;7.0;498151.19200000004;-0.23089944279128344;230.89944279128343
5975.0;7.0;498151.19200000004;-0.23094818826541852;230.9481882654185
5976.0;7.0;498151.19200000004;-0.2309969337395536;230.9969337395536
5977.0;7.0;498151.19200000004;-0.23104567921368868;231.0456792136887
5978.0;7.0;498151.19200000004;-0.23109442468782376;231.09442468782376
5979.0;7.0;498151.19200000004;-0.23114317016195884;231.14317016195884
5980.0;7.0;498151.19200000004;-0.23119191563609393;231.19191563609394
5981.0;7.0;498151.19200000004;-0.231240661110229;231.240661110229
5982.0;7.0;498151.19200000004;-0.2312894065843641;231.2894065843641
5983.0;7.0;498151.19200000004;-0.23133815205849917;231.33815205849916
5984.0;7.0;498151.19200000004;-0.23138689753263425;231.38689753263424
5985.0;7.0;498151.19200000004;-0.23143564300676933;231.43564300676934
5986.0;7.0;498151.19200000004;-0.2314843884809044;231.4843884809044
5987.0;7.0;498151.19200000004;-0.2315331339550395;231.5331339550395
5988.0;7.0;498151.19200000004;-0.23158187942917458;231.58187942917456
5989.0;7.0;498151.19200000004;-0.23163062490330966;231.63062490330967
5990.0;7.0;498151.19200000004;-0.23167937037744474;231.67937037744474
5991.0;7.0;498151.19200000004;-0.23172811585157982;231.72811585157982
5992.0;7.0;498151.19200000004;-0.2317768613257149;231.7768613257149
5993.0;7.0;498151.19200000004;-0.23182560679984998;231.82560679985
5994.0;7.0;498151.19200000004;-0.23187435227398506;231.87435227398507
5995.0;7.0;498151.19200000004;-0.23192309774812014;231.92309774812014
5996.0;7.0;498151.19200000004;-0.23197184322225523;231.97184322225522
5997.0;7.0;498151.19200000004;-0.2320205886963903;232.02058869639032
5998.0;7.0;498151.19200000004;-0.2320693341705254;232.0693341705254
5999.0;7.0;498151.19200000004;-0.23211807964466047;232.11807964466047
6000.0;7.0;498151.19200000004;-0.23216682511879555;232.16682511879554
6001.0;7.0;498151.19200000004;-0.23221557059293063;232.21557059293062
6002.0;7.0;498151.19200000004;-0.2322643160670657;232.26431606706572
6003.0;7.0;498151.19200000004;-0.2323130615412008;232.3130615412008
6004.0;7.0;498151.19200000004;-0.23236180701533588;232.36180701533587
6005.0;7.0;498151.19200000004;-0.23241055248947096;232.41055248947094
6006.0;7.0;498151.19200000004;-0.23245929796360604;232.45929796360605
6007.0;7.0;498151.19200000004;-0.23250804343774112;232.50804343774112
6008.0;7.0;498151.19200000004;-0.2325567889118762;232.5567889118762
6009.0;7.0;498151.19200000004;-0.23260553438601128;232.60553438601127
6010.0;7.0;498151.19200000004;-0.23265427986014636;232.65427986014637
6011.0;7.0;498151.19200000004;-0.23270302533428144;232.70302533428145
6012.0;7.0;498151.19200000004;-0.23275177080841652;232.75177080841652
6013.0;7.0;498151.19200000004;-0.2328005162825516;232.8005162825516
6014.0;7.0;498151.19200000004;-0.2328492617566867;232.8492617566867
6015.0;7.0;498151.19200000004;-0.23289800723082177;232.89800723082178
6016.0;7.0;498151.19200000004;-0.23294675270495685;232.94675270495685
6017.0;7.0;498151.19200000004;-0.23299549817909193;232.99549817909192
6018.0;7.0;498151.19200000004;-0.233044243653227;233.044243653227
6019.0;7.0;498151.19200000004;-0.2330929891273621;233.0929891273621
6020.0;7.0;498151.19200000004;-0.23314173460149717;233.14173460149718
6021.0;7.0;498151.19200000004;-0.23319048007563226;233.19048007563225
6022.0;7.0;498151.19200000004;-0.23323922554976734;233.23922554976733
6023.0;7.0;498151.19200000004;-0.23328797102390242;233.28797102390243
6024.0;7.0;498151.19200000004;-0.2333367164980375;233.3367164980375
6025.0;7.0;498151.19200000004;-0.23338546197217258;233.38546197217258
6026.0;7.0;498151.19200000004;-0.23343420744630766;233.43420744630765
6027.0;7.0;498151.19200000004;-0.23348295292044274;233.48295292044276
6028.0;7.0;498151.19200000004;-0.23353169839457782;233.53169839457783
6029.0;7.0;498151.19200000004;-0.2335804438687129;233.5804438687129
6030.0;7.0;498151.19200000004;-0.233629189342848;233.62918934284798
6031.0;7.0;498151.19200000004;-0.23367793481698307;233.67793481698305
6032.0;7.0;498151.19200000004;-0.23372668029111815;233.72668029111816
6033.0;7.0;498151.19200000004;-0.23377542576525323;233.77542576525323
6034.0;7.0;498151.19200000004;-0.2338241712393883;233.8241712393883
6035.0;7.0;498151.19200000004;-0.2338729167135234;233.87291671352338
6036.0;7.0;498151.19200000004;-0.23392166218765847;233.92166218765848
6037.0;7.0;498151.19200000004;-0.23397040766179356;233.97040766179356
6038.0;7.0;498151.19200000004;-0.23401915313592864;234.01915313592863
6039.0;7.0;498151.19200000004;-0.23406789861006372;234.0678986100637
6040.0;7.0;498151.19200000004;-0.2341166440841988;234.1166440841988
6041.0;7.0;498151.19200000004;-0.23416538955833388;234.16538955833389
6042.0;7.0;498151.19200000004;-0.23421413503246896;234.21413503246896
6043.0;7.0;498151.19200000004;-0.23426288050660404;234.26288050660403
6044.0;7.0;498151.19200000004;-0.23431162598073912;234.31162598073914
6045.0;7.0;498151.19200000004;-0.2343603714548742;234.3603714548742
6046.0;7.0;498151.19200000004;-0.2344091169290093;234.4091169290093
6047.0;7.0;498151.19200000004;-0.23445786240314437;234.45786240314436
6048.0;7.0;498151.19200000004;-0.23450660787727945;234.50660787727944
6049.0;7.0;498151.19200000004;-0.23455535335141453;234.55535335141454
6050.0;7.0;498151.19200000004;-0.2346040988255496;234.6040988255496
6051.0;7.0;498151.19200000004;-0.2346528442996847;234.6528442996847
6052.0;7.0;498151.19200000004;-0.23470158977381977;234.70158977381976
6053.0;7.0;498151.19200000004;-0.23475033524795486;234.75033524795487
6054.0;7.0;498151.19200000004;-0.23479908072208994;234.79908072208994
6055.0;7.0;498151.19200000004;-0.23484782619622502;234.84782619622501
6056.0;7.0;498151.19200000004;-0.2348965716703601;234.8965716703601
6057.0;7.0;498151.19200000004;-0.23494531714449518;234.9453171444952
6058.0;7.0;498151.19200000004;-0.23499406261863026;234.99406261863027
6059.0;7.0;498151.19200000004;-0.23504280809276534;235.04280809276534
6060.0;7.0;498151.19200000004;-0.23509155356690042;235.09155356690042
6061.0;7.0;498151.19200000004;-0.2351402990410355;235.14029904103552
6062.0;7.0;498151.19200000004;-0.2351890445151706;235.1890445151706
6063.0;7.0;498151.19200000004;-0.23523778998930567;235.23778998930567
6064.0;7.0;498151.19200000004;-0.23528653546344075;235.28653546344074
6065.0;7.0;498151.19200000004;-0.23533528093757583;235.33528093757582
6066.0;7.0;498151.19200000004;-0.2353840264117109;235.38402641171092
6067.0;7.0;498151.19200000004;-0.235432771885846;235.432771885846
6068.0;7.0;498151.19200000004;-0.23548151735998107;235.48151735998107
6069.0;7.0;498151.19200000004;-0.23553026283411616;235.53026283411614
6070.0;7.0;498151.19200000004;-0.23557900830825124;235.57900830825125
6071.0;7.0;498151.19200000004;-0.23562775378238632;235.62775378238632
6072.0;7.0;498151.19200000004;-0.2356764992565214;235.6764992565214
6073.0;7.0;498151.19200000004;-0.23572524473065648;235.72524473065647
6074.0;7.0;498151.19200000004;-0.23577399020479156;235.77399020479157
6075.0;7.0;498151.19200000004;-0.23582273567892664;235.82273567892665
6076.0;7.0;498151.19200000004;-0.23587148115306172;235.87148115306172
6077.0;7.0;498151.19200000004;-0.2359202266271968;235.9202266271968
6078.0;7.0;498151.19200000004;-0.2359689721013319;235.9689721013319
6079.0;7.0;498151.19200000004;-0.23601771757546697;236.01771757546697
6080.0;7.0;498151.19200000004;-0.23606646304960205;236.06646304960205
6081.0;7.0;498151.19200000004;-0.23611520852373713;236.11520852373712
6082.0;7.0;498151.19200000004;-0.2361639539978722;236.1639539978722
6083.0;7.0;498151.19200000004;-0.2362126994720073;236.2126994720073
6084.0;7.0;498151.19200000004;-0.23626144494614237;236.26144494614238
6085.0;7.0;498151.19200000004;-0.23631019042027746;236.31019042027745
6086.0;7.0;498151.19200000004;-0.23635893589441254;236.35893589441253
6087.0;7.0;498151.19200000004;-0.23640768136854762;236.40768136854763
6088.0;7.0;498151.19200000004;-0.2364564268426827;236.4564268426827
