time_s;profile_speed_m_per_s;converter_motor_out_W;storage_fuel_tank_v_stock_l
11082.0;7.0;498151.19200000004;575.3559171289415
11083.0;7.0;498151.19200000004;575.3079133385608
11084.0;7.0;498151.19200000004;575.2599095481801
11085.0;7.0;498151.19200000004;575.2119057577994
11086.0;7.0;498151.19200000004;575.1639019674186
11087.0;7.0;498151.19200000004;575.1158981770378
11088.0;7.0;498151.19200000004;575.067894386657
11089.0;7.0;498151.19200000004;575.0198905962764
11090.0;7.0;498151.19200000004;574.9718868058956
11091.0;7.0;498151.19200000004;574.9238830155149
11092.0;7.0;498151.19200000004;574.8758792251341
11093.0;7.0;498151.19200000004;574.8278754347534
11094.0;7.0;498151.19200000004;574.7798716443726
11095.0;7.0;498151.19200000004;574.7318678539918
11096.0;7.0;498151.19200000004;574.6838640636112
11097.0;7.0;498151.19200000004;574.6358602732305
11098.0;7.0;498151.19200000004;574.5878564828497
11099.0;7.0;498151.19200000004;574.5398526924689
11100.0;7.0;498151.19200000004;574.4918489020882
11101.0;7.0;498151.19200000004;574.4438451117074
11102.0;7.0;498151.19200000004;574.3958413213267
11103.0;7.0;498151.19200000004;574.347837530946
11104.0;7.0;498151.19200000004;574.2998337405653
11105.0;7.0;498151.19200000004;574.2518299501845
11106.0;7.0;498151.19200000004;574.2038261598037
11107.0;7.0;498151.19200000004;574.155822369423
11108.0;7.0;498151.19200000004;574.1078185790423
11109.0;7.0;498151.19200000004;574.0598147886615
11110.0;7.0;498151.19200000004;574.0118109982808
11111.0;7.0;498151.19200000004;573.9638072079001
11112.0;7.0;498151.19200000004;573.9158034175193
11113.0;7.0;498151.19200000004;573.8677996271385
11114.0;7.0;498151.19200000004;573.8197958367579
11115.0;7.0;498151.19200000004;573.7717920463771
11116.0;7.0;498151.19200000004;573.7237882559964
11117.0;7.0;498151.19200000004;573.6757844656156
11118.0;7.0;498151.19200000004;573.6277806752349
11119.0;7.0;498151.19200000004;573.5797768848541
11120.0;7.0;498151.19200000004;573.5317730944734
11121.0;7.0;498151.19200000004;573.4837693040927
11122.0;7.0;498151.19200000004;573.4357655137119
11123.0;7.0;498151.19200000004;573.3877617233312
11124.0;7.0;498151.19200000004;573.3397579329504
11125.0;7.0;498151.19200000004;573.2917541425697
11126.0;7.0;498151.19200000004;573.243750352189
11127.0;7.0;498151.19200000004;573.1957465618082
11128.0;7.0;498151.19200000004;573.1477427714276
11129.0;7.0;498151.19200000004;573.0997389810467
11130.0;7.0;498151.19200000004;573.051735190666
11131.0;7.0;498151.19200000004;573.0037314002852
11132.0;7.0;498151.19200000004;572.9557276099046
11133.0;7.0;498151.19200000004;572.9077238195237
11134.0;7.0;498151.19200000004;572.8597200291431
11135.0;7.0;498151.19200000004;572.8117162387623
11136.0;7.0;498151.19200000004;572.7637124483815
11137.0;7.0;498151.19200000004;572.7157086580008
11138.0;7.0;498151.19200000004;572.66770486762
11139.0;7.0;498151.19200000004;572.6197010772394
11140.0;7.0;498151.19200000004;572.5716972868586
11141.0;7.0;498151.19200000004;572.5236934964779
11142.0;7.0;498151.19200000004;572.4756897060971
11143.0;7.0;498151.19200000004;572.4276859157163
11144.0;7.0;498151.19200000004;572.3796821253356
11145.0;7.0;498151.19200000004;572.3316783349549
11146.0;7.0;498151.19200000004;572.2836745445742
11147.0;7.0;498151.19200000004;572.2356707541934
11148.0;7.0;498151.19200000004;572.1876669638127
11149.0;7.0;498151.19200000004;572.1396631734319
11150.0;7.0;498151.19200000004;572.0916593830511
11151.0;7.0;498151.19200000004;572.0436555926705
11152.0;7.0;498151.19200000004;571.9956518022898
11153.0;7.0;498151.19200000004;571.947648011909
11154.0;7.0;498151.19200000004;571.8996442215282
11155.0;7.0;498151.19200000004;571.8516404311475
11156.0;7.0;498151.19200000004;571.8036366407667
11157.0;7.0;498151.19200000004;571.755632850386
11158.0;7.0;498151.19200000004;571.7076290600053
11159.0;7.0;498151.19200000004;571.6596252696246
11160.0;7.0;498151.19200000004;571.6116214792438
11161.0;7.0;498151.19200000004;571.563617688863
11162.0;7.0;498151.19200000004;571.5156138984823
11163.0;7.0;498151.19200000004;571.4676101081016
11164.0;7.0;498151.19200000004;571.4196063177208
11165.0;7.0;498151.19200000004;571.3716025273401
11166.0;7.0;498151.19200000004;571.3235987369594
11167.0;7.0;498151.19200000004;571.2755949465786
11168.0;7.0;498151.19200000004;571.2275911561978
11169.0;7.0;498151.19200000004;571.1795873658172
11170.0;7.0;498151.19200000004;571.1315835754364
11171.0;7.0;498151.19200000004;571.0835797850557
11172.0;7.0;498151.19200000004;571.0355759946749
11173.0;7.0;498151.19200000004;570.9875722042942
11174.0;7.0;498151.19200000004;570.9395684139134
11175.0;7.0;498151.19200000004;570.8915646235326
11176.0;7.0;498151.19200000004;570.8435608331519
11177.0;7.0;498151.19200000004;570.7955570427712
11178.0;7.0;498151.19200000004;570.7475532523905
11179.0;7.0;498151.19200000004;570.6995494620097
11180.0;7.0;498151.19200000004;570.651545671629
11181.0;7.0;498151.19200000004;570.6035418812481
11182.0;7.0;498151.19200000004;570.5555380908675
11183.0;7.0;498151.19200000004;570.5075343004868
11184.0;7.0;498151.19200000004;570.459530510106
11185.0;7.0;498151.19200000004;570.4115267197253
11186.0;7.0;498151.19200000004;570.3635229293445
11187.0;7.0;498151.19200000004;570.3155191389639
11188.0;7.0;498151.19200000004;570.267515348583
11189.0;7.0;498151.19200000004;570.2195115582023
11190.0;7.0;498151.19200000004;570.1715077678216
11191.0;7.0;498151.19200000004;570.1235039774408
11192.0;7.0;498151.19200000004;570.0755001870601
11193.0;7.0;498151.19200000004;570.0274963966793
11194.0;7.0;498151.19200000004;569.9794926062987
11195.0;7.0;498151.19200000004;569.9314888159179
11196.0;7.0;498151.19200000004;569.8834850255371
11197.0;7.0;498151.19200000004;569.8354812351564
11198.0;7.0;498151.19200000004;569.7874774447756
11199.0;7.0;498151.19200000004;569.7394736543949
11200.0;7.0;498151.19200000004;569.6914698640142
11201.0;7.0;498151.19200000004;569.6434660736335
11202.0;7.0;498151.19200000004;569.5954622832527
11203.0;7.0;498151.19200000004;569.5474584928719
11204.0;7.0;498151.19200000004;569.4994547024912
11205.0;7.0;498151.19200000004;569.4514509121104
11206.0;7.0;498151.19200000004;569.4034471217298
11207.0;7.0;498151.19200000004;569.355443331349
11208.0;7.0;498151.19200000004;569.3074395409683
11209.0;7.0;498151.19200000004;569.2594357505875
11210.0;7.0;498151.19200000004;569.2114319602067
11211.0;7.0;498151.19200000004;569.163428169826
11212.0;7.0;498151.19200000004;569.1154243794452
11213.0;7.0;498151.19200000004;569.0674205890646
11214.0;7.0;498151.19200000004;569.0194167986839
11215.0;7.0;498151.19200000004;568.9714130083031
11216.0;7.0;498151.19200000004;568.9234092179223
11217.0;7.0;498151.19200000004;568.8754054275416
11218.0;7.0;498151.19200000004;568.8274016371608
11219.0;7.0;498151.19200000004;568.7793978467801
11220.0;7.0;498151.19200000004;568.7313940563994
11221.0;7.0;498151.19200000004;568.6833902660187
11222.0;7.0;498151.19200000004;568.6353864756379
11223.0;7.0;498151.19200000004;568.5873826852571
11224.0;7.0;498151.19200000004;568.5393788948763
11225.0;7.0;498151.19200000004;568.4913751044957
11226.0;7.0;498151.19200000004;568.443371314115
11227.0;7.0;498151.19200000004;568.3953675237342
11228.0;7.0;498151.19200000004;568.3473637333535
11229.0;7.0;498151.19200000004;568.2993599429726
11230.0;7.0;498151.19200000004;568.2513561525919
11231.0;7.0;498151.19200000004;568.2033523622111
11232.0;7.0;498151.19200000004;568.1553485718305
11233.0;7.0;498151.19200000004;568.1073447814498
11234.0;7.0;498151.19200000004;568.0593409910689
11235.0;7.0;498151.19200000004;568.0113372006883
11236.0;7.0;498151.19200000004;567.9633334103074
11237.0;7.0;498151.19200000004;567.9153296199268
11238.0;7.0;498151.19200000004;567.8673258295461
11239.0;7.0;498151.19200000004;567.8193220391653
11240.0;7.0;498151.19200000004;567.7713182487846
11241.0;7.0;498151.19200000004;567.7233144584037
11242.0;7.0;498151.19200000004;567.6753106680231
11243.0;7.0;498151.19200000004;567.6273068776422
11244.0;7.0;498151.19200000004;567.5793030872616
11245.0;7.0;498151.19200000004;567.5312992968809
11246.0;7.0;498151.19200000004;567.4832955065001
11247.0;7.0;498151.19200000004;567.4352917161194
11248.0;7.0;498151.19200000004;567.3872879257385
11249.0;7.0;498151.19200000004;567.339284135358
11250.0;7.0;498151.19200000004;567.2912803449772
11251.0;7.0;498151.19200000004;567.2432765545964
11252.0;7.0;498151.19200000004;567.1952727642157
11253.0;7.0;498151.19200000004;567.1472689738349
11254.0;7.0;498151.19200000004;567.0992651834542
11255.0;7.0;498151.19200000004;567.0512613930734
11256.0;7.0;498151.19200000004;567.0032576026928
11257.0;7.0;498151.19200000004;566.955253812312
11258.0;7.0;498151.19200000004;566.9072500219312
11259.0;7.0;498151.19200000004;566.8592462315505
11260.0;7.0;498151.19200000004;566.8112424411697
11261.0;7.0;498151.19200000004;566.763238650789
11262.0;7.0;498151.19200000004;566.7152348604083
11263.0;7.0;498151.19200000004;566.6672310700276
11264.0;7.0;498151.19200000004;566.6192272796468
11265.0;7.0;498151.19200000004;566.571223489266
11266.0;7.0;498151.19200000004;566.5232196988853
11267.0;7.0;498151.19200000004;566.4752159085045
11268.0;7.0;498151.19200000004;566.4272121181239
11269.0;7.0;498151.19200000004;566.3792083277432
11270.0;7.0;498151.19200000004;566.3312045373624
11271.0;7.0;498151.19200000004;566.2832007469816
11272.0;7.0;498151.19200000004;566.2351969566008
11273.0;7.0;498151.19200000004;566.1871931662201
11274.0;7.0;498151.19200000004;566.1391893758394
11275.0;7.0;498151.19200000004;566.0911855854587
11276.0;7.0;498151.19200000004;566.043181795078
11277.0;7.0;498151.19200000004;565.9951780046971
11278.0;7.0;498151.19200000004;565.9471742143164
11279.0;7.0;498151.19200000004;565.8991704239356
11280.0;7.0;498151.19200000004;565.851166633555
11281.0;7.0;498151.19200000004;565.8031628431743
11282.0;7.0;498151.19200000004;565.7551590527934
11283.0;7.0;498151.19200000004;565.7071552624128
11284.0;7.0;498151.19200000004;565.6591514720319
11285.0;7.0;498151.19200000004;565.6111476816512
11286.0;7.0;498151.19200000004;565.5631438912704
11287.0;7.0;498151.19200000004;565.5151401008898
11288.0;7.0;498151.19200000004;565.4671363105091
11289.0;7.0;498151.19200000004;565.4191325201282
11290.0;7.0;498151.19200000004;565.3711287297476
11291.0;7.0;498151.19200000004;565.3231249393667
11292.0;7.0;498151.19200000004;565.275121148986
11293.0;7.0;498151.19200000004;565.2271173586054
11294.0;7.0;498151.19200000004;565.1791135682246
11295.0;7.0;498151.19200000004;565.1311097778439
11296.0;7.0;498151.19200000004;565.083105987463
11297.0;7.0;498151.19200000004;565.0351021970824
11298.0;7.0;498151.19200000004;564.9870984067015
11299.0;7.0;498151.19200000004;564.9390946163209
11300.0;7.0;498151.19200000004;564.8910908259402
11301.0;7.0;498151.19200000004;564.8430870355594
11302.0;7.0;498151.19200000004;564.7950832451787
11303.0;7.0;498151.19200000004;564.7470794547978
11304.0;7.0;498151.19200000004;564.6990756644173
11305.0;7.0;498151.19200000004;564.6510718740363
11306.0;7.0;498151.19200000004;564.6030680836557
11307.0;7.0;498151.19200000004;564.555064293275
11308.0;7.0;498151.19200000004;564.5070605028942
11309.0;7.0;498151.19200000004;564.4590567125135
11310.0;7.0;498151.19200000004;564.4110529221326
11311.0;7.0;498151.19200000004;564.3630491317521
11312.0;7.0;498151.19200000004;564.3150453413713
11313.0;7.0;498151.19200000004;564.2670415509905
11314.0;7.0;498151.19200000004;564.2190377606098
11315.0;7.0;498151.19200000004;564.171033970229
11316.0;7.0;498151.19200000004;564.1230301798483
11317.0;7.0;498151.19200000004;564.0750263894674
11318.0;7.0;498151.19200000004;564.0270225990869
11319.0;7.0;498151.19200000004;563.9790188087061
11320.0;7.0;498151.19200000004;563.9310150183253
11321.0;7.0;498151.19200000004;563.8830112279446
11322.0;7.0;498151.19200000004;563.8350074375638
11323.0;7.0;498151.19200000004;563.787003647183
11324.0;7.0;498151.19200000004;563.7389998568024
11325.0;7.0;498151.19200000004;563.6909960664216
11326.0;7.0;498151.19200000004;563.6429922760409
11327.0;7.0;498151.19200000004;563.5949884856601
11328.0;7.0;498151.19200000004;563.5469846952794
11329.0;7.0;498151.19200000004;563.4989809048986
11330.0;7.0;498151.19200000004;563.4509771145179
11331.0;7.0;498151.19200000004;563.4029733241372
11332.0;7.0;498151.19200000004;563.3549695337564
11333.0;7.0;498151.19200000004;563.3069657433757
11334.0;7.0;498151.19200000004;563.2589619529949
11335.0;7.0;498151.19200000004;563.2109581626142
11336.0;7.0;498151.19200000004;563.1629543722336
11337.0;7.0;498151.19200000004;563.1149505818527
11338.0;7.0;498151.19200000004;563.0669467914721
11339.0;7.0;498151.19200000004;563.0189430010912
11340.0;7.0;498151.19200000004;562.9709392107105
11341.0;7.0;498151.19200000004;562.9229354203297
11342.0;7.0;498151.19200000004;562.8749316299491
11343.0;7.0;498151.19200000004;562.8269278395684
11344.0;7.0;498151.19200000004;562.7789240491875
11345.0;7.0;498151.19200000004;562.7309202588069
11346.0;7.0;498151.19200000004;562.682916468426
11347.0;7.0;498151.19200000004;562.6349126780453
11348.0;7.0;498151.19200000004;562.5869088876645
11349.0;7.0;498151.19200000004;562.5389050972839
11350.0;7.0;498151.19200000004;562.4909013069032
11351.0;7.0;498151.19200000004;562.4428975165223
11352.0;7.0;498151.19200000004;562.3948937261417
11353.0;7.0;498151.19200000004;562.3468899357608
11354.0;7.0;498151.19200000004;562.2988861453802
11355.0;7.0;498151.19200000004;562.2508823549995
11356.0;7.0;498151.19200000004;562.2028785646187
11357.0;7.0;498151.19200000004;562.154874774238
11358.0;7.0;498151.19200000004;562.1068709838571
11359.0;7.0;498151.19200000004;562.0588671934765
11360.0;7.0;498151.19200000004;562.0108634030956
11361.0;7.0;498151.19200000004;561.962859612715
11362.0;7.0;498151.19200000004;561.9148558223343
11363.0;7.0;498151.19200000004;561.8668520319535
11364.0;7.0;498151.19200000004;561.8188482415728
11365.0;7.0;498151.19200000004;561.7708444511919
11366.0;7.0;498151.19200000004;561.7228406608112
11367.0;7.0;498151.19200000004;561.6748368704306
11368.0;7.0;498151.19200000004;561.6268330800498
11369.0;7.0;498151.19200000004;561.5788292896691
11370.0;7.0;498151.19200000004;561.5308254992883
11371.0;7.0;498151.19200000004;561.4828217089075
11372.0;7.0;498151.19200000004;561.4348179185267
11373.0;7.0;498151.19200000004;561.386814128146
11374.0;7.0;498151.19200000004;561.3388103377654
11375.0;7.0;498151.19200000004;561.2908065473846
11376.0;7.0;498151.19200000004;561.2428027570038
11377.0;7.0;498151.19200000004;561.1947989666231
11378.0;7.0;498151.19200000004;561.1467951762423
11379.0;7.0;498151.19200000004;561.0987913858617
11380.0;7.0;498151.19200000004;561.0507875954809
11381.0;7.0;498151.19200000004;561.0027838051002
11382.0;7.0;498151.19200000004;560.9547800147194
11383.0;7.0;498151.19200000004;560.9067762243387
11384.0;7.0;498151.19200000004;560.8587724339579
11385.0;7.0;498151.19200000004;560.8107686435771
11386.0;7.0;498151.19200000004;560.7627648531965
11387.0;7.0;498151.19200000004;560.7147610628157
11388.0;7.0;498151.19200000004;560.666757272435
11389.0;7.0;498151.19200000004;560.6187534820542
11390.0;7.0;498151.19200000004;560.5707496916735
11391.0;7.0;498151.19200000004;560.5227459012928
11392.0;7.0;498151.19200000004;560.474742110912
11393.0;7.0;498151.19200000004;560.4267383205313
11394.0;7.0;498151.19200000004;560.3787345301505
11395.0;7.0;498151.19200000004;560.3307307397698
11396.0;7.0;498151.19200000004;560.282726949389
11397.0;7.0;498151.19200000004;560.2347231590084
11398.0;7.0;498151.19200000004;560.1867193686277
11399.0;7.0;498151.19200000004;560.1387155782468
11400.0;7.0;498151.19200000004;560.0907117878661
11401.0;7.0;498151.19200000004;560.0427079974853
11402.0;7.0;498151.19200000004;559.9947042071046
11403.0;7.0;498151.19200000004;559.9467004167238
11404.0;7.0;498151.19200000004;559.8986966263432
11405.0;7.0;498151.19200000004;559.8506928359625
11406.0;7.0;498151.19200000004;559.8026890455816
11407.0;7.0;498151.19200000004;559.7546852552009
11408.0;7.0;498151.19200000004;559.7066814648201
11409.0;7.0;498151.19200000004;559.6586776744394
11410.0;7.0;498151.19200000004;559.6106738840588
11411.0;7.0;498151.19200000004;559.562670093678
11412.0;7.0;498151.19200000004;559.5146663032973
11413.0;7.0;498151.19200000004;559.4666625129164
11414.0;7.0;498151.19200000004;559.4186587225357
11415.0;7.0;498151.19200000004;559.3706549321549
11416.0;7.0;498151.19200000004;559.3226511417743
11417.0;7.0;498151.19200000004;559.2746473513936
11418.0;7.0;498151.19200000004;559.2266435610128
11419.0;7.0;498151.19200000004;559.178639770632
11420.0;7.0;498151.19200000004;559.1306359802512
11421.0;7.0;498151.19200000004;559.0826321898705
11422.0;7.0;498151.19200000004;559.0346283994899
11423.0;7.0;498151.19200000004;558.9866246091091
11424.0;7.0;498151.19200000004;558.9386208187283
11425.0;7.0;498151.19200000004;558.8906170283476
11426.0;7.0;498151.19200000004;558.8426132379668
11427.0;7.0;498151.19200000004;558.794609447586
11428.0;7.0;498151.19200000004;558.7466056572054
11429.0;7.0;498151.19200000004;558.6986018668247
11430.0;7.0;498151.19200000004;558.6505980764439
11431.0;7.0;498151.19200000004;558.6025942860631
11432.0;7.0;498151.19200000004;558.5545904956824
11433.0;7.0;498151.19200000004;558.5065867053016
11434.0;7.0;498151.19200000004;558.458582914921
11435.0;7.0;498151.19200000004;558.4105791245402
11436.0;7.0;498151.19200000004;558.3625753341595
11437.0;7.0;498151.19200000004;558.3145715437787
11438.0;7.0;498151.19200000004;558.2665677533979
11439.0;7.0;498151.19200000004;558.2185639630172
11440.0;7.0;498151.19200000004;558.1705601726364
11441.0;7.0;498151.19200000004;558.1225563822558
11442.0;7.0;498151.19200000004;558.074552591875
11443.0;7.0;498151.19200000004;558.0265488014943
11444.0;7.0;498151.19200000004;557.9785450111135
11445.0;7.0;498151.19200000004;557.9305412207327
11446.0;7.0;498151.19200000004;557.882537430352
11447.0;7.0;498151.19200000004;557.8345336399713
11448.0;7.0;498151.19200000004;557.7865298495906
11449.0;7.0;498151.19200000004;557.7385260592098
11450.0;7.0;498151.19200000004;557.6905222688291
11451.0;7.0;498151.19200000004;557.6425184784483
11452.0;7.0;498151.19200000004;557.5945146880675
11453.0;7.0;498151.19200000004;557.546510897687
11454.0;7.0;498151.19200000004;557.4985071073061
11455.0;7.0;498151.19200000004;557.4505033169254
11456.0;7.0;498151.19200000004;557.4024995265446
11457.0;7.0;498151.19200000004;557.3544957361639
11458.0;7.0;498151.19200000004;557.3064919457831
11459.0;7.0;498151.19200000004;557.2584881554025
11460.0;7.0;498151.19200000004;557.2104843650218
11461.0;7.0;498151.19200000004;557.1624805746409
11462.0;7.0;498151.19200000004;557.1144767842602
11463.0;7.0;498151.19200000004;557.0664729938794
11464.0;7.0;498151.19200000004;557.0184692034987
11465.0;7.0;498151.19200000004;556.9704654131181
11466.0;7.0;498151.19200000004;556.9224616227373
11467.0;7.0;498151.19200000004;556.8744578323565
11468.0;7.0;498151.19200000004;556.8264540419757
11469.0;7.0;498151.19200000004;556.778450251595
11470.0;7.0;498151.19200000004;556.7304464612142
11471.0;7.0;498151.19200000004;556.6824426708336
11472.0;7.0;498151.19200000004;556.6344388804528
11473.0;7.0;498151.19200000004;556.5864350900721
11474.0;7.0;498151.19200000004;556.5384312996913
11475.0;7.0;498151.19200000004;556.4904275093105
11476.0;7.0;498151.19200000004;556.4424237189298
11477.0;7.0;498151.19200000004;556.3944199285492
11478.0;7.0;498151.19200000004;556.3464161381684
11479.0;7.0;498151.19200000004;556.2984123477876
11480.0;7.0;498151.19200000004;556.2504085574069
11481.0;7.0;498151.19200000004;556.2024047670261
11482.0;7.0;498151.19200000004;556.1544009766453
11483.0;7.0;498151.19200000004;556.1063971862646
11484.0;7.0;498151.19200000004;556.058393395884
11485.0;7.0;498151.19200000004;556.0103896055032
11486.0;7.0;498151.19200000004;555.9623858151224
11487.0;7.0;498151.19200000004;555.9143820247417
11488.0;7.0;498151.19200000004;555.8663782343609
11489.0;7.0;498151.19200000004;555.8183744439802
11490.0;7.0;498151.19200000004;555.7703706535995
11491.0;7.0;498151.19200000004;555.7223668632188
11492.0;7.0;498151.19200000004;555.674363072838
11493.0;7.0;498151.19200000004;555.6263592824572
11494.0;7.0;498151.19200000004;555.5783554920765
11495.0;7.0;498151.19200000004;555.5303517016957
11496.0;7.0;498151.19200000004;555.4823479113151
11497.0;7.0;498151.19200000004;555.4343441209343
11498.0;7.0;498151.19200000004;555.3863403305536
11499.0;7.0;498151.19200000004;555.3383365401728
11500.0;7.0;498151.19200000004;555.290332749792
11501.0;7.0;498151.19200000004;555.2423289594113
11502.0;7.0;498151.19200000004;555.1943251690305
11503.0;7.0;498151.19200000004;555.1463213786499
11504.0;7.0;498151.19200000004;555.0983175882691
11505.0;7.0;498151.19200000004;555.0503137978884
11506.0;7.0;498151.19200000004;555.0023100075076
11507.0;7.0;498151.19200000004;554.9543062171268
11508.0;7.0;498151.19200000004;554.9063024267463
11509.0;7.0;498151.19200000004;554.8582986363654
11510.0;7.0;498151.19200000004;554.8102948459847
11511.0;7.0;498151.19200000004;554.7622910556039
11512.0;7.0;498151.19200000004;554.7142872652232
11513.0;7.0;498151.19200000004;554.6662834748423
11514.0;7.0;498151.19200000004;554.6182796844616
11515.0;7.0;498151.19200000004;554.570275894081
11516.0;7.0;498151.19200000004;554.5222721037002
11517.0;7.0;498151.19200000004;554.4742683133195
11518.0;7.0;498151.19200000004;554.4262645229387
11519.0;7.0;498151.19200000004;554.378260732558
11520.0;7.0;498151.19200000004;554.3302569421772
11521.0;7.0;498151.19200000004;554.2822531517965
11522.0;7.0;498151.19200000004;554.2342493614158
11523.0;7.0;498151.19200000004;554.186245571035
11524.0;7.0;498151.19200000004;554.1382417806543
11525.0;7.0;498151.19200000004;554.0902379902735
11526.0;7.0;498151.19200000004;554.0422341998928
11527.0;7.0;498151.19200000004;553.994230409512
11528.0;7.0;498151.19200000004;553.9462266191313
11529.0;7.0;498151.19200000004;553.8982228287506
11530.0;7.0;498151.19200000004;553.8502190383698
11531.0;7.0;498151.19200000004;553.8022152479891
11532.0;7.0;498151.19200000004;553.7542114576083
11533.0;7.0;498151.19200000004;553.7062076672277
11534.0;7.0;498151.19200000004;553.6582038768469
11535.0;7.0;498151.19200000004;553.6102000864661
11536.0;7.0;498151.19200000004;553.5621962960854
11537.0;7.0;498151.19200000004;553.5141925057046
11538.0;7.0;498151.19200000004;553.4661887153239
11539.0;7.0;498151.19200000004;553.4181849249433
11540.0;7.0;498151.19200000004;553.3701811345625
11541.0;7.0;498151.19200000004;553.3221773441817
11542.0;7.0;498151.19200000004;553.274173553801
11543.0;7.0;498151.19200000004;553.2261697634202
11544.0;7.0;498151.19200000004;553.1781659730394
11545.0;7.0;498151.19200000004;553.1301621826588
11546.0;7.0;498151.19200000004;553.0821583922781
11547.0;7.0;498151.19200000004;553.0341546018973
11548.0;7.0;498151.19200000004;552.9861508115165
11549.0;7.0;498151.19200000004;552.9381470211358
11550.0;7.0;498151.19200000004;552.890143230755
11551.0;7.0;498151.19200000004;552.8421394403744
11552.0;7.0;498151.19200000004;552.7941356499936
11553.0;7.0;498151.19200000004;552.7461318596129
11554.0;7.0;498151.19200000004;552.6981280692321
11555.0;7.0;498151.19200000004;552.6501242788513
11556.0;7.0;498151.19200000004;552.6021204884705
11557.0;7.0;498151.19200000004;552.5541166980898
11558.0;7.0;498151.19200000004;552.5061129077092
11559.0;7.0;498151.19200000004;552.4581091173284
11560.0;7.0;498151.19200000004;552.4101053269477
11561.0;7.0;498151.19200000004;552.3621015365668
11562.0;7.0;498151.19200000004;552.3140977461861
11563.0;7.0;498151.19200000004;552.2660939558054
11564.0;7.0;498151.19200000004;552.2180901654247
11565.0;7.0;498151.19200000004;552.170086375044
11566.0;7.0;498151.19200000004;552.1220825846631
11567.0;7.0;498151.19200000004;552.0740787942825
11568.0;7.0;498151.19200000004;552.0260750039016
11569.0;7.0;498151.19200000004;551.9780712135209
11570.0;7.0;498151.19200000004;551.9300674231403
11571.0;7.0;498151.19200000004;551.8820636327595
11572.0;7.0;498151.19200000004;551.8340598423788
11573.0;7.0;498151.19200000004;551.7860560519979
11574.0;7.0;498151.19200000004;551.7380522616173
11575.0;7.0;498151.19200000004;551.6900484712365
11576.0;7.0;498151.19200000004;551.6420446808557
11577.0;7.0;498151.19200000004;551.5940408904751
11578.0;7.0;498151.19200000004;551.5460371000943
11579.0;7.0;498151.19200000004;551.4980333097136
11580.0;7.0;498151.19200000004;551.4500295193327
11581.0;7.0;498151.19200000004;551.4020257289521
11582.0;7.0;498151.19200000004;551.3540219385713
11583.0;7.0;498151.19200000004;551.3060181481906
11584.0;7.0;498151.19200000004;551.2580143578099
11585.0;7.0;498151.19200000004;551.2100105674291
11586.0;7.0;498151.19200000004;551.1620067770484
11587.0;7.0;498151.19200000004;551.1140029866676
11588.0;7.0;498151.19200000004;551.065999196287
11589.0;7.0;498151.19200000004;551.0179954059062
11590.0;7.0;498151.19200000004;550.9699916155254
11591.0;7.0;498151.19200000004;550.9219878251447
11592.0;7.0;498151.19200000004;550.8739840347639
11593.0;7.0;498151.19200000004;550.8259802443832
11594.0;7.0;498151.19200000004;550.7779764540026
11595.0;7.0;498151.19200000004;550.7299726636218
11596.0;7.0;498151.19200000004;550.681968873241
11597.0;7.0;498151.19200000004;550.6339650828602
11598.0;7.0;498151.19200000004;550.5859612924795
11599.0;7.0;498151.19200000004;550.5379575020987
11600.0;7.0;498151.19200000004;550.489953711718
11601.0;7.0;498151.19200000004;550.4419499213374
11602.0;7.0;498151.19200000004;550.3939461309566
11603.0;7.0;498151.19200000004;550.3459423405758
11604.0;7.0;498151.19200000004;550.297938550195
11605.0;7.0;498151.19200000004;550.2499347598143
11606.0;7.0;498151.19200000004;550.2019309694336
11607.0;7.0;498151.19200000004;550.1539271790529
11608.0;7.0;498151.19200000004;550.1059233886722
11609.0;7.0;498151.19200000004;550.0579195982913
11610.0;7.0;498151.19200000004;550.0099158079106
11611.0;7.0;498151.19200000004;549.9619120175298
11612.0;7.0;498151.19200000004;549.9139082271491
11613.0;7.0;498151.19200000004;549.8659044367685
11614.0;7.0;498151.19200000004;549.8179006463876
11615.0;7.0;498151.19200000004;549.769896856007
11616.0;7.0;498151.19200000004;549.7218930656261
11617.0;7.0;498151.19200000004;549.6738892752454
11618.0;7.0;498151.19200000004;549.6258854848647
11619.0;7.0;498151.19200000004;549.577881694484
11620.0;7.0;498151.19200000004;549.5298779041033
11621.0;7.0;498151.19200000004;549.4818741137224
11622.0;7.0;498151.19200000004;549.4338703233418
11623.0;7.0;498151.19200000004;549.3858665329609
11624.0;7.0;498151.19200000004;549.3378627425802
11625.0;7.0;498151.19200000004;549.2898589521996
11626.0;7.0;498151.19200000004;549.2418551618188
11627.0;7.0;498151.19200000004;549.1938513714381
11628.0;7.0;498151.19200000004;549.1458475810572
11629.0;7.0;498151.19200000004;549.0978437906766
11630.0;7.0;498151.19200000004;549.0498400002958
11631.0;7.0;498151.19200000004;549.001836209915
11632.0;7.0;498151.19200000004;548.9538324195344
11633.0;7.0;498151.19200000004;548.9058286291536
11634.0;7.0;498151.19200000004;548.8578248387729
11635.0;7.0;498151.19200000004;548.809821048392
11636.0;7.0;498151.19200000004;548.7618172580114
11637.0;7.0;498151.19200000004;548.7138134676306
11638.0;7.0;498151.19200000004;548.6658096772499
11639.0;7.0;498151.19200000004;548.6178058868692
11640.0;7.0;498151.19200000004;548.5698020964884
11641.0;7.0;498151.19200000004;548.5217983061077
